title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Decarbonizing Arctic shipping: governance pathways and future directions,Chen Y.,2025,10.3389/fmars.2025.1489091,scopus:10.3389/fmars.2025.1489091,Scopus,,Frontiers in Marine Science,https://api.elsevier.com/content/abstract/scopus_id/86000519854,shipping governance international regulations IMO,2026-07-24T11:51:42.974011+00:00,Elsevier Scopus bibliographic metadata
Global coordination and challenges of technical standards and application specifications for marine clean alternative fuels in the IMO’s new emission reduction regulations,Wang S.,2025,10.3389/fmars.2025.1683017,scopus:10.3389/fmars.2025.1683017,Scopus,,Frontiers in Marine Science,https://api.elsevier.com/content/abstract/scopus_id/105026824629,shipping governance international regulations IMO,2026-07-24T11:51:42.974021+00:00,Elsevier Scopus bibliographic metadata
"Governance strategies for emission control areas: a tripartite game perspective of port state, flag state and shipping company",Chen J.,2025,10.1504/IJSTL.2025.149594,scopus:10.1504/IJSTL.2025.149594,Scopus,,International Journal of Shipping and Transport Logistics,https://api.elsevier.com/content/abstract/scopus_id/105021226814,shipping governance international regulations IMO,2026-07-24T11:51:42.974014+00:00,Elsevier Scopus bibliographic metadata
Shipping decarbonization governance in Arctic waters: theoretic logic and implementation pathways,Li W.W.,2025,10.12429/j.advps.2025.0001,scopus:10.12429/j.advps.2025.0001,Scopus,,Advances in Polar Science,https://api.elsevier.com/content/abstract/scopus_id/105010267978,shipping governance international regulations IMO,2026-07-24T11:51:42.974007+00:00,Elsevier Scopus bibliographic metadata
Iberian Ports as a Funnel for Regulations on the Decarbonization of Maritime Transport,deManuel-López F.,2024,10.3390/su16020862,scopus:10.3390/su16020862,Scopus,,Sustainability Switzerland,https://api.elsevier.com/content/abstract/scopus_id/85183399633,shipping governance international regulations IMO,2026-07-24T11:51:42.974043+00:00,Elsevier Scopus bibliographic metadata
International governance of Arctic shipping black carbon emissions: Current situation and impediments to progress,Qi X.,2024,10.1016/j.marpol.2024.106043,scopus:10.1016/j.marpol.2024.106043,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/85185255020,shipping governance international regulations IMO,2026-07-24T11:51:42.974032+00:00,Elsevier Scopus bibliographic metadata
Maritime law and governance,Aiken D.M.,2024,10.4337/9781802206883.00014,scopus:10.4337/9781802206883.00014,Scopus,,Elgar Companion to the Law and Practice of the International Maritime Organization,https://api.elsevier.com/content/abstract/scopus_id/85214628034,shipping governance international regulations IMO,2026-07-24T11:51:42.974036+00:00,Elsevier Scopus bibliographic metadata
"Smart regulations in maritime governance: Efficacy, gaps, and stakeholder perspectives",Olaniyi E.O.,2024,10.1016/j.marpolbul.2024.116341,scopus:10.1016/j.marpolbul.2024.116341,Scopus,,Marine Pollution Bulletin,https://api.elsevier.com/content/abstract/scopus_id/85189861422,shipping governance international regulations IMO,2026-07-24T11:51:42.974028+00:00,Elsevier Scopus bibliographic metadata
The effectiveness of legal framework of Arctic vessel-source black carbon governance,Wang J.,2024,10.1007/s11356-024-32205-4,scopus:10.1007/s11356-024-32205-4,Scopus,,Environmental Science and Pollution Research,https://api.elsevier.com/content/abstract/scopus_id/85184931652,shipping governance international regulations IMO,2026-07-24T11:51:42.974025+00:00,Elsevier Scopus bibliographic metadata
The Game-Changing Role of Scope 3 Emissions in Logistics and Maritime Sustainability,Suboyin A.,2024,10.2118/222362-MS,scopus:10.2118/222362-MS,Scopus,,Society of Petroleum Engineers Adipec 2024,https://api.elsevier.com/content/abstract/scopus_id/85215118596,shipping governance international regulations IMO,2026-07-24T11:51:42.974047+00:00,Elsevier Scopus bibliographic metadata
The role of the IMO in promoting environmental protection,Tsimplis M.,2024,10.4337/9781802206883.00020,scopus:10.4337/9781802206883.00020,Scopus,,Elgar Companion to the Law and Practice of the International Maritime Organization,https://api.elsevier.com/content/abstract/scopus_id/85214608855,shipping governance international regulations IMO,2026-07-24T11:51:42.974039+00:00,Elsevier Scopus bibliographic metadata
An Analysis of Policy Options Available to the International Maritime Organization to Protect the Costa Rica Thermal Dome: Building the Case for a Particularly Sensitive Sea Area,Castillo Rodríguez R.,2023,10.1016/j.marpol.2022.105375,scopus:10.1016/j.marpol.2022.105375,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/85149732719,shipping governance international regulations IMO,2026-07-24T11:51:42.974051+00:00,Elsevier Scopus bibliographic metadata
Controlling International Shipping and Aviation Emissions: Governing the Global Climate Crisis,Deese D.A.,2023,10.4324/9781003352204,scopus:10.4324/9781003352204,Scopus,,Controlling International Shipping and Aviation Emissions Governing the Global Climate Crisis,https://api.elsevier.com/content/abstract/scopus_id/85165315833,shipping governance international regulations IMO,2026-07-24T11:51:42.974055+00:00,Elsevier Scopus bibliographic metadata
"Green Corridor: A Feasible Option for the UAE Decarbonization Pathway, Opportunities & Challenges",Diaz S.,2023,10.2118/216033-MS,scopus:10.2118/216033-MS,Scopus,,Society of Petroleum Engineers Adipec Adip 2023,https://api.elsevier.com/content/abstract/scopus_id/85176778122,shipping governance international regulations IMO,2026-07-24T11:51:42.974058+00:00,Elsevier Scopus bibliographic metadata
Decarbonisation of the shipping sector – Time to ban fossil fuels?,van Leeuwen J.,2022,10.1016/j.marpol.2022.105310,scopus:10.1016/j.marpol.2022.105310,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/85139844320,shipping governance international regulations IMO,2026-07-24T11:51:42.974062+00:00,Elsevier Scopus bibliographic metadata
Governance for Sustainable Development: The Value of Environmental Regulations and the Effect of Maritime Norms,Tsimplis M.,2022,10.1163/15718085-bja10088,scopus:10.1163/15718085-bja10088,Scopus,,International Journal of Marine and Coastal Law,https://api.elsevier.com/content/abstract/scopus_id/85126916693,shipping governance international regulations IMO,2026-07-24T11:51:42.974069+00:00,Elsevier Scopus bibliographic metadata
The supervision and multi-sectoral guarantee mechanism of the global marine sulphur limit—assessment from Chinese shipping industry,Liu X.,2022,10.3389/fmars.2022.1028388,scopus:10.3389/fmars.2022.1028388,Scopus,,Frontiers in Marine Science,https://api.elsevier.com/content/abstract/scopus_id/85140981552,shipping governance international regulations IMO,2026-07-24T11:51:42.974066+00:00,Elsevier Scopus bibliographic metadata
Addressing the pollution control potential of marine spatial planning for shipping activity,Sakib N.,2021,10.1016/j.marpol.2021.104648,scopus:10.1016/j.marpol.2021.104648,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/85108607938,shipping governance international regulations IMO,2026-07-24T11:51:42.974076+00:00,Elsevier Scopus bibliographic metadata
Assessing innovation in transport: An application of the Technology Adoption (TechAdo) model to Maritime Autonomous Surface Ships (MASS),Fonseca T.,2021,10.1016/j.tranpol.2021.09.005,scopus:10.1016/j.tranpol.2021.09.005,Scopus,,Transport Policy,https://api.elsevier.com/content/abstract/scopus_id/85116326886,shipping governance international regulations IMO,2026-07-24T11:51:42.974073+00:00,Elsevier Scopus bibliographic metadata
Climate strategy in the balance who decides?,Prehn M.,2021,10.1016/j.marpol.2021.104621,scopus:10.1016/j.marpol.2021.104621,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/85107992128,shipping governance international regulations IMO,2026-07-24T11:51:42.974080+00:00,Elsevier Scopus bibliographic metadata
A data-driven hybrid framework for analyzing vessel detentions in Australia,Sheriff A.M.,2026,10.1016/j.marpol.2025.106933,scopus:10.1016/j.marpol.2025.106933,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/105020967611,maritime safety maritime labour conditions,2026-07-24T11:51:44.931880+00:00,Elsevier Scopus bibliographic metadata
AI at Sea: Implications for Seafarers and Maritime Labor Law,Lagdami K.,2026,10.1017/9781009760171.007,scopus:10.1017/9781009760171.007,Scopus,,Marine Technology Ocean Development and the Law of the Sea,https://api.elsevier.com/content/abstract/scopus_id/105039628852,maritime safety maritime labour conditions,2026-07-24T11:51:44.931884+00:00,Elsevier Scopus bibliographic metadata
Seafarers’ Rights At Sea: The Legal Framework Of International Protections For Maritime Workers,Sabatira F.,2026,,scopus:https://api.elsevier.com/content/abstract/scopus_id/105038435969,Scopus,,Journal of Maritime Research,https://api.elsevier.com/content/abstract/scopus_id/105038435969,maritime safety maritime labour conditions,2026-07-24T11:51:44.931871+00:00,Elsevier Scopus bibliographic metadata
THE ROLE OF THE SAILORS TRADE UNION IN ENSURING HEALTH-PRESERVING ENVIRONMENT FOR FEMALE SAILORS,Tonkonog V.V.,2026,10.32687/0869-866X-2026-34-1-88-93,scopus:10.32687/0869-866X-2026-34-1-88-93,Scopus,,Problemy Sotsial Noi Gigieny Zdravookhraneniia I Istorii Meditsiny,https://api.elsevier.com/content/abstract/scopus_id/105030901898,maritime safety maritime labour conditions,2026-07-24T11:51:44.931833+00:00,Elsevier Scopus bibliographic metadata
"A Review on the Amendments (2014-2022) to the Maritime Labour Convention (MLC, 2006): Key Topics & Systemic Challenges in Practice",Yilmaz F.,2025,10.7225/toms.v14.n03.013,scopus:10.7225/toms.v14.n03.013,Scopus,,Transactions on Maritime Science,https://api.elsevier.com/content/abstract/scopus_id/105024339022,maritime safety maritime labour conditions,2026-07-24T11:51:44.931892+00:00,Elsevier Scopus bibliographic metadata
"City, port and labour: regulating the port of Genoa",Carta C.,2025,10.1441/117110,scopus:10.1441/117110,Scopus,,Lavoro E Diritto,https://api.elsevier.com/content/abstract/scopus_id/105010202245,maritime safety maritime labour conditions,2026-07-24T11:51:44.931903+00:00,Elsevier Scopus bibliographic metadata
Enhancing Safety Standards in Purse Seine Fisheries: An Assessment of Maritim Labor Convention (MLC) Compliance in Indonesian Waters,Sulkhani E.Y.,2025,10.18280/ijsse.150606,scopus:10.18280/ijsse.150606,Scopus,,International Journal of Safety and Security Engineering,https://api.elsevier.com/content/abstract/scopus_id/105011856241,maritime safety maritime labour conditions,2026-07-24T11:51:44.931900+00:00,Elsevier Scopus bibliographic metadata
Examining the Role of Maritime Education and Training Institutions in Addressing Mental Health Challenges Faced by Seafarers,Yasmin F.,2025,10.5755/e01.2351-7034.2025.P495-500,scopus:10.5755/e01.2351-7034.2025.P495-500,Scopus,,Transport Means Proceedings of the International Conference,https://api.elsevier.com/content/abstract/scopus_id/105038749985,maritime safety maritime labour conditions,2026-07-24T11:51:44.931907+00:00,Elsevier Scopus bibliographic metadata
Human response regulation in hot and humid environments with salt spray,Hou Y.,2025,10.1016/j.buildenv.2025.113151,scopus:10.1016/j.buildenv.2025.113151,Scopus,,Building and Environment,https://api.elsevier.com/content/abstract/scopus_id/105004874307,maritime safety maritime labour conditions,2026-07-24T11:51:44.931896+00:00,Elsevier Scopus bibliographic metadata
POLICING “SMALL BOATS” AND PERIPHERIES: CHANNEL CROSSINGS AS SITES OF MORAL PANIC,CAMPBELL S.,2025,10.15176/vol62no26,scopus:10.15176/vol62no26,Scopus,,Narodna Umjetnost,https://api.elsevier.com/content/abstract/scopus_id/105040358125,maritime safety maritime labour conditions,2026-07-24T11:51:44.931888+00:00,Elsevier Scopus bibliographic metadata
Advanced Capacitor-Based Battery Equalizer for Underwater Vehicles,Ho K.C.,2024,10.3390/jmse12081357,scopus:10.3390/jmse12081357,Scopus,,Journal of Marine Science and Engineering,https://api.elsevier.com/content/abstract/scopus_id/85202645868,maritime safety maritime labour conditions,2026-07-24T11:51:44.931915+00:00,Elsevier Scopus bibliographic metadata
Detection method of the buoy tilt based on machine vision,Zhao J.,2024,10.3969/j.issn.1000-4653.2024.04.006,scopus:10.3969/j.issn.1000-4653.2024.04.006,Scopus,,Navigation of China,https://api.elsevier.com/content/abstract/scopus_id/105036429089,maritime safety maritime labour conditions,2026-07-24T11:51:44.931911+00:00,Elsevier Scopus bibliographic metadata
Fisheries observers: An overlooked vulnerability for crime and corruption within the global fishing industry,Garcia E.L.,2024,10.1016/j.marpol.2024.106029,scopus:10.1016/j.marpol.2024.106029,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/85185516047,maritime safety maritime labour conditions,2026-07-24T11:51:44.931926+00:00,Elsevier Scopus bibliographic metadata
Impact on seafarers of extreme events: A case study arising out of the situation in Ukraine,Hebbar A.A.,2024,10.5603/imh.100443,scopus:10.5603/imh.100443,Scopus,,International Maritime Health,https://api.elsevier.com/content/abstract/scopus_id/85206345468,maritime safety maritime labour conditions,2026-07-24T11:51:44.931941+00:00,Elsevier Scopus bibliographic metadata
"Merchant Seafarers on British Ships: Lascars, Labour, Law and Empire in the Early Twentieth Century",Kirkby D.,2024,10.4324/9781032616216-17,scopus:10.4324/9781032616216-17,Scopus,,Legal Histories of Empire Navigating Legalities,https://api.elsevier.com/content/abstract/scopus_id/85207986715,maritime safety maritime labour conditions,2026-07-24T11:51:44.931937+00:00,Elsevier Scopus bibliographic metadata
Precariousness and vulnerability: Seafarers in the COVID-19 pandemic,Shan D.,2024,10.1177/01171968241245731,scopus:10.1177/01171968241245731,Scopus,,Asian and Pacific Migration Journal,https://api.elsevier.com/content/abstract/scopus_id/85193630697,maritime safety maritime labour conditions,2026-07-24T11:51:44.931922+00:00,Elsevier Scopus bibliographic metadata
"State-led Maritime Governance, Education and Training Nexus in South Africa",Mthuli S.A.,2024,,scopus:https://api.elsevier.com/content/abstract/scopus_id/85215686150,Scopus,,Proceedings of the European Conference on Management Leadership and Governance,https://api.elsevier.com/content/abstract/scopus_id/85215686150,maritime safety maritime labour conditions,2026-07-24T11:51:44.931930+00:00,Elsevier Scopus bibliographic metadata
The problematic issues of regulation and organization of labor safety of sailors as factor impacting life quality and health,Arestova Y.A.,2024,10.32687/0869-866X-2024-32-3-353-362,scopus:10.32687/0869-866X-2024-32-3-353-362,Scopus,,Problemy Sotsial Noi Gigieny Zdravookhraneniia I Istorii Meditsiny,https://api.elsevier.com/content/abstract/scopus_id/85198686586,maritime safety maritime labour conditions,2026-07-24T11:51:44.931918+00:00,Elsevier Scopus bibliographic metadata
Bidirectional Data-Driven Trajectory Prediction for Intelligent Maritime Traffic,Xiao Y.,2023,10.1109/TITS.2022.3219998,scopus:10.1109/TITS.2022.3219998,Scopus,,IEEE Transactions on Intelligent Transportation Systems,https://api.elsevier.com/content/abstract/scopus_id/85141579676,maritime safety maritime labour conditions,2026-07-24T11:51:44.931959+00:00,Elsevier Scopus bibliographic metadata
Enhancing crew protection in indonesian commercial fishing: A critical evaluation of ilo convention 188,Dewi D.M.,2023,10.15294/ildisea.v2i2.78310,scopus:10.15294/ildisea.v2i2.78310,Scopus,,International Law Discourse in Southeast Asia,https://api.elsevier.com/content/abstract/scopus_id/85216466686,maritime safety maritime labour conditions,2026-07-24T11:51:44.931955+00:00,Elsevier Scopus bibliographic metadata
Recognition of Damage Types of Chinese Gray-Brick Ancient Buildings Based on Machine Learning—Taking the Macau World Heritage Buffer Zone as an Example,Yang X.,2023,10.3390/atmos14020346,scopus:10.3390/atmos14020346,Scopus,,Atmosphere,https://api.elsevier.com/content/abstract/scopus_id/85149052647,maritime safety maritime labour conditions,2026-07-24T11:51:44.931963+00:00,Elsevier Scopus bibliographic metadata
Regulatory and legal bases for the establishment and functioning of seafarers' health protection centers in the Russian Federation,Voronkova S.V.,2023,10.31089/1026-9428-2023-63-9-586-595,scopus:10.31089/1026-9428-2023-63-9-586-595,Scopus,,Meditsina Truda I Promyshlennaya Ekologiya,https://api.elsevier.com/content/abstract/scopus_id/85174182145,maritime safety maritime labour conditions,2026-07-24T11:51:44.931966+00:00,Elsevier Scopus bibliographic metadata
Seafarers' welfare under the maritime labour convention of 2006,Daniş M.,2023,,scopus:https://api.elsevier.com/content/abstract/scopus_id/85172688301,Scopus,,Maritime Wellbeing,https://api.elsevier.com/content/abstract/scopus_id/85172688301,maritime safety maritime labour conditions,2026-07-24T11:51:44.931948+00:00,Elsevier Scopus bibliographic metadata
Statistical approaches to seafarers' fatigue,Kizilsac B.B.,2023,,scopus:https://api.elsevier.com/content/abstract/scopus_id/85172703059,Scopus,,Maritime Wellbeing,https://api.elsevier.com/content/abstract/scopus_id/85172703059,maritime safety maritime labour conditions,2026-07-24T11:51:44.931952+00:00,Elsevier Scopus bibliographic metadata
"The collective effort of the United Nations Specialised Agencies to tackle the global problem of illegal, unreported and unregulated (IUU) fishing",Auld K.,2023,10.1016/j.ocecoaman.2023.106720,scopus:10.1016/j.ocecoaman.2023.106720,Scopus,,Ocean and Coastal Management,https://api.elsevier.com/content/abstract/scopus_id/85164994596,maritime safety maritime labour conditions,2026-07-24T11:51:44.931944+00:00,Elsevier Scopus bibliographic metadata
Exploring the current practices and future needs of marine engineering education in Bangladesh,Tusher H.M.,2021,10.3390/jmse9101085,scopus:10.3390/jmse9101085,Scopus,,Journal of Marine Science and Engineering,https://api.elsevier.com/content/abstract/scopus_id/85117180258,seafarer workforce skills competences training professional development,2026-07-24T11:51:45.551479+00:00,Elsevier Scopus bibliographic metadata
A Sustainability-Oriented Framework for Evaluating the “Hardcore Strength” of World-Class Ports: Multi-Dimensional Indicators and Game-Theoretic Weight Integration,Jin X.,2026,10.3390/su18083751,scopus:10.3390/su18083751,Scopus,,Sustainability Switzerland,https://api.elsevier.com/content/abstract/scopus_id/105037036080,port governance maritime logistics sustainability,2026-07-24T11:51:51.319041+00:00,Elsevier Scopus bibliographic metadata
Advancing India’s green port agenda: The role of stakeholder engagement through structural equation modelling,Kumar R.,2026,10.1016/j.trip.2025.101796,scopus:10.1016/j.trip.2025.101796,Scopus,,Transportation Research Interdisciplinary Perspectives,https://api.elsevier.com/content/abstract/scopus_id/105025438060,port governance maritime logistics sustainability,2026-07-24T11:51:51.319067+00:00,Elsevier Scopus bibliographic metadata
Artificial intelligence-enabled digital twins for sustainable and carbon-neutral smart port operations,Menachof D.A.,2026,10.1007/s13437-026-00428-6,scopus:10.1007/s13437-026-00428-6,Scopus,,Wmu Journal of Maritime Affairs,https://api.elsevier.com/content/abstract/scopus_id/105043478380,port governance maritime logistics sustainability,2026-07-24T11:51:51.319003+00:00,Elsevier Scopus bibliographic metadata
Assessing cybersecurity resilience of digital ports using a BN-FAIR framework,Liu X.,2026,10.1016/j.trd.2026.105379,scopus:10.1016/j.trd.2026.105379,Scopus,,Transportation Research Part D Transport and Environment,https://api.elsevier.com/content/abstract/scopus_id/105036333677,port governance maritime logistics sustainability,2026-07-24T11:51:51.319033+00:00,Elsevier Scopus bibliographic metadata
Defining a Cloud-Based Platform for Monitoring Port Authority Performance,Risitano M.,2026,10.1007/978-3-031-99353-4_13,scopus:10.1007/978-3-031-99353-4_13,Scopus,,Communications in Computer and Information Science,https://api.elsevier.com/content/abstract/scopus_id/105015657216,port governance maritime logistics sustainability,2026-07-24T11:51:51.319074+00:00,Elsevier Scopus bibliographic metadata
Energy-Efficient and Low-Emission Maritime Transportation Systems Enabled by Intelligent Technologies,Menda V.,2026,10.1007/978-3-032-24338-6_13,scopus:10.1007/978-3-032-24338-6_13,Scopus,,Lecture Notes in Intelligent Transportation and Infrastructure,https://api.elsevier.com/content/abstract/scopus_id/105040734543,port governance maritime logistics sustainability,2026-07-24T11:51:51.319056+00:00,Elsevier Scopus bibliographic metadata
From Smart Ports to Sustainable Port Ecosystems: The Transformative Role of Artificial Intelligence,Castro M.,2026,10.3390/systems14020187,scopus:10.3390/systems14020187,Scopus,,Systems,https://api.elsevier.com/content/abstract/scopus_id/105031091680,port governance maritime logistics sustainability,2026-07-24T11:51:51.319049+00:00,Elsevier Scopus bibliographic metadata
IoT-Driven Smart Port Logistics for Renewable Energy Integration in Maritime Supply Chains,Kumar I.,2026,10.1201/9781003671039-3,scopus:10.1201/9781003671039-3,Scopus,,Iot Technologies for Renewable Energy Generation Assessment Monitoring and Control of Resources,https://api.elsevier.com/content/abstract/scopus_id/105044263329,port governance maritime logistics sustainability,2026-07-24T11:51:51.319053+00:00,Elsevier Scopus bibliographic metadata
MAPPING THE SCIENTIFIC LANDSCAPE OF URBAN EMISSIONS IN PORT CITIES: A BIBLIOMETRIC REVIEW,Fauzi I.,2026,10.21837/PM.V24I41.2024,scopus:10.21837/PM.V24I41.2024,Scopus,,Planning Malaysia,https://api.elsevier.com/content/abstract/scopus_id/105038797740,port governance maritime logistics sustainability,2026-07-24T11:51:51.319070+00:00,Elsevier Scopus bibliographic metadata
"Maritime logbooks as strategic infrastructure: Policy, technology, and the future of port operations",Novaes Mathias T.,2026,10.1016/j.marpol.2025.106975,scopus:10.1016/j.marpol.2025.106975,Scopus,,Marine Policy,https://api.elsevier.com/content/abstract/scopus_id/105023429308,port governance maritime logistics sustainability,2026-07-24T11:51:51.319045+00:00,Elsevier Scopus bibliographic metadata
Scaling IoT maturity for sustainable global ports,Stavroulakis P.J.,2026,10.1007/s40722-026-00500-6,scopus:10.1007/s40722-026-00500-6,Scopus,,Journal of Ocean Engineering and Marine Energy,https://api.elsevier.com/content/abstract/scopus_id/105035910673,port governance maritime logistics sustainability,2026-07-24T11:51:51.319027+00:00,Elsevier Scopus bibliographic metadata
Strategic Infrastructure and Logistics Transformation in South America: The Case of the Port of Chancay as a Node of Regional Integration and Global Competitiveness,Lizarzaburu E.,2026,10.1007/978-3-032-22091-2_28,scopus:10.1007/978-3-032-22091-2_28,Scopus,,Lecture Notes in Networks and Systems,https://api.elsevier.com/content/abstract/scopus_id/105040265055,port governance maritime logistics sustainability,2026-07-24T11:51:51.319060+00:00,Elsevier Scopus bibliographic metadata
07-010 – Assessing the degree of digitalisation in port authorities: a literature review,Valderrama-Traverso K.A.,2025,,scopus:https://api.elsevier.com/content/abstract/scopus_id/105022809006,Scopus,,Proceedings from the International Congress on Project Management and Engineering,https://api.elsevier.com/content/abstract/scopus_id/105022809006,port governance maritime logistics sustainability,2026-07-24T11:51:51.319117+00:00,Elsevier Scopus bibliographic metadata
A Systematic Literature Review of Sustainable Ports Strategies and Initiatives in the Arabian Gulf Ports – Lessons for Saudi Arabia and UAE,Helal O.,2025,10.64064/1658-4325.1014,scopus:10.64064/1658-4325.1014,Scopus,,Journal of King Abdulaziz University Marine Science,https://api.elsevier.com/content/abstract/scopus_id/105038753347,port governance maritime logistics sustainability,2026-07-24T11:51:51.319089+00:00,Elsevier Scopus bibliographic metadata
An Overview of Critical Success Factors for Digital Shipping Corridors: A Roadmap for Maritime Logistics Modernization,Alavi-Borazjani S.A.,2025,10.3390/su17125537,scopus:10.3390/su17125537,Scopus,,Sustainability Switzerland,https://api.elsevier.com/content/abstract/scopus_id/105009004110,port governance maritime logistics sustainability,2026-07-24T11:51:51.319081+00:00,Elsevier Scopus bibliographic metadata
Assessing the adoption of artificial intelligence in the maritime transport industry: an empirical exploration in the port of Rotterdam,Fani V.,2025,10.1057/s41278-025-00333-4,scopus:10.1057/s41278-025-00333-4,Scopus,,Maritime Economics and Logistics,https://api.elsevier.com/content/abstract/scopus_id/105017828325,port governance maritime logistics sustainability,2026-07-24T11:51:51.319092+00:00,Elsevier Scopus bibliographic metadata
Barriers and Success Indicators for Multimodal Transport Integration in Freight Logistics: A Systematic Literature Review,Katupitiya G.,2025,10.1109/ICEST65883.2025.11428722,scopus:10.1109/ICEST65883.2025.11428722,Scopus,,International Conference on Innovations in Engineering Science and Technology for Sustainable Development Icest 2025,https://api.elsevier.com/content/abstract/scopus_id/105038343079,port governance maritime logistics sustainability,2026-07-24T11:51:51.319121+00:00,Elsevier Scopus bibliographic metadata
Batam Free Port: Pathways to Clean Energy and Blue Economy Sustainability,Muzwardi A.,2025,10.1088/1755-1315/1559/1/012033,scopus:10.1088/1755-1315/1559/1/012033,Scopus,,Iop Conference Series Earth and Environmental Science,https://api.elsevier.com/content/abstract/scopus_id/105035082947,port governance maritime logistics sustainability,2026-07-24T11:51:51.319110+00:00,Elsevier Scopus bibliographic metadata
Comparative Machine Learning Analysis for Predicting Container Turnaround Time in ESG-Driven Port Marine Systems,Rabiha S.G.,2025,10.1109/ISRITI68345.2025.11393219,scopus:10.1109/ISRITI68345.2025.11393219,Scopus,,Proceedings 2025 8th International Seminar on Research of Information Technology and Intelligent Systems Isriti 2025,https://api.elsevier.com/content/abstract/scopus_id/105035734828,port governance maritime logistics sustainability,2026-07-24T11:51:51.319096+00:00,Elsevier Scopus bibliographic metadata
Enhancing maritime supply chain security and efficiency: a review of Zero-Knowledge Proofs in blockchain applications,Curado Silveirinha J.,2025,10.1080/03088839.2025.2580502,scopus:10.1080/03088839.2025.2580502,Scopus,,Maritime Policy and Management,https://api.elsevier.com/content/abstract/scopus_id/105022702012,port governance maritime logistics sustainability,2026-07-24T11:51:51.319100+00:00,Elsevier Scopus bibliographic metadata
Evaluating Maritime Education Effectiveness in Preparing Port Management Professionals for Green Transition,Barasa L.,2025,10.1088/1755-1315/1566/1/012020,scopus:10.1088/1755-1315/1566/1/012020,Scopus,,Iop Conference Series Earth and Environmental Science,https://api.elsevier.com/content/abstract/scopus_id/105034966196,port governance maritime logistics sustainability,2026-07-24T11:51:51.319085+00:00,Elsevier Scopus bibliographic metadata
"PORT POLICY, GOVERNANCE MODELS, AND THEIR INCENTIVES IN DEVELOPING COUNTRIES: A SYSTEMATIC REVIEW",Benavente Valdivia A.G.,2025,10.22495/jgrv14i4siart17,scopus:10.22495/jgrv14i4siart17,Scopus,,Journal of Governance and Regulation,https://api.elsevier.com/content/abstract/scopus_id/105025971905,port governance maritime logistics sustainability,2026-07-24T11:51:51.319106+00:00,Elsevier Scopus bibliographic metadata
Sustainable Maritime Infrastructure and Coastal Accessibility Policy for Marine Resource Utilization in the Kepulauan Riau Province,Samin R.,2025,10.1088/1755-1315/1559/1/012039,scopus:10.1088/1755-1315/1559/1/012039,Scopus,,Iop Conference Series Earth and Environmental Science,https://api.elsevier.com/content/abstract/scopus_id/105035067111,port governance maritime logistics sustainability,2026-07-24T11:51:51.319113+00:00,Elsevier Scopus bibliographic metadata
Waves in the Cloud: Rethinking Maritime Infrastructure in a Connected World,Malang B.,2025,10.4018/979-8-3373-3546-9.ch009,scopus:10.4018/979-8-3373-3546-9.ch009,Scopus,,Emerging Technologies in Vessels and Automated Drones for Maritime Innovation,https://api.elsevier.com/content/abstract/scopus_id/105024839590,port governance maritime logistics sustainability,2026-07-24T11:51:51.319078+00:00,Elsevier Scopus bibliographic metadata
A Comprehensive Resilience Assessment Model for Smart Ports: A System Dynamics Simulation of Ningbo-Zhoushan Port in the Context of Digital Transformation,Feng Y.,2026,10.3390/systems14040413,scopus:10.3390/systems14040413,Scopus,,Systems,https://api.elsevier.com/content/abstract/scopus_id/105036731284,smart ports digital transformation port operations,2026-07-24T11:51:53.059912+00:00,Elsevier Scopus bibliographic metadata
A systematic review of smart ports in global maritime trade: multi-dimensional evaluation framework and development trend analysis,Xu J.,2026,10.1080/20464177.2026.2634483,scopus:10.1080/20464177.2026.2634483,Scopus,,Journal of Marine Engineering and Technology,https://api.elsevier.com/content/abstract/scopus_id/105030687485,smart ports digital transformation port operations,2026-07-24T11:51:53.059942+00:00,Elsevier Scopus bibliographic metadata
Applications of Artificial Intelligence in Port Management and Operations: A Prisma-Based Review,Fernandes A.,2026,10.17818/NM/2026/1.1,scopus:10.17818/NM/2026/1.1,Scopus,,Nase More,https://api.elsevier.com/content/abstract/scopus_id/105038426921,smart ports digital transformation port operations,2026-07-24T11:51:53.059953+00:00,Elsevier Scopus bibliographic metadata
Artificial intelligence in ports: a bibliometric and evolutionary perspective,Oner G.,2026,10.1504/IJSTL.2026.10076003,scopus:10.1504/IJSTL.2026.10076003,Scopus,,International Journal of Shipping and Transport Logistics,https://api.elsevier.com/content/abstract/scopus_id/105039067088,smart ports digital transformation port operations,2026-07-24T11:51:53.059957+00:00,Elsevier Scopus bibliographic metadata
