signal_id,evidence_id,run_id,sector,axis_group,axis_code,query_id,query_family,semantic_scope,signal_type,competence_label,competence_description,demand_phrase,learning_outcome_candidate,evidence_text_scope,evidence_text_hash,confidence_score,classifier_version,manual_review_status,validity_warning
signal:b44565ea1e06115704db497dd5e57099687115a178d46be865b967552b55f599,evidence:doi:10.1057/s41254-025-00417-1,30090903921-1,maritime_defence,MARITIME,T,Q_MARITIME_DEFENCE_CORE_001,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,"Governance or policy skill evidenced in: Strategic narratives and public diplomacy: influencing global infrastructure politics, blue economy planning, and ocean governance","Strategic narratives and public diplomacy: influencing global infrastructure politics, blue economy planning, and ocean governance",eca5fd138d9225b34e881e2fb9c617aee8745cf701a934e71e9d2aeb9fe02827,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b44aa357330f1cfbdddff840a08608dc215e4611b4e6d1d6f45acae3f745b5f4,evidence:doi:10.4018/ijswis.413707,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_VAL_001,validation_eqf_translation,title,workforce_skill,Workforce skill signal,"Mentions of workforce, labour, employment, and human-capital dimensions.",profession,Workforce skill signal evidenced in: CR4PD Course Recommendations for Professional Development in Thailand's Qualification Framework,CR4PD Course Recommendations for Professional Development in Thailand's Qualification Framework,54fb4c3b50dd81b256e93fc6de4627a057a86ca33507e0b07c55eba8f01da2b2,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b458316dea1b1f1afb47e6f53df6398bbdf8cb1825c6f47bd19808e8f464b4d6,evidence:doi:10.36922/gti025330013,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,"Digital or data skill evidenced in: AI-driven digital twin for uncertainty-aware structural health monitoring of
            offshore wind turbines considering biofouling effects and reliability prediction","AI-driven digital twin for uncertainty-aware structural health monitoring of
            offshore wind turbines considering biofouling effects and reliability prediction",3fc8bfafa096099b616cda8dad22b1ada1cfda9617c2d7e754c231caeaf07d5a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b468539f9977f56428751eb3e9e7dbaec65df16b665430af3a938ccd5c28a20b,evidence:doi:10.4018/979-8-3373-4287-0.ch013,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Integrating Generative AI and Digital Twin Technologies for Smart Fabrication and Autonomous Manufacturing Workflows,Integrating Generative AI and Digital Twin Technologies for Smart Fabrication and Autonomous Manufacturing Workflows,e0ee2f722627330136ace779f13d3e34fc1780d50d2054b3b6be15ac5884ee86,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b48f953fb12fba6ab79d53e78d82a2816c593285505c0543307e44a1fe70b266,evidence:doi:10.1007/978-3-032-18342-2_9,30090903921-1,non_living_res,OCEANIC,O,Q_NON_LIVING_RES_EMRG_002,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",just transition,"Sustainability, resilience, or adaptation skill evidenced in: Building the Just Transition and Circular Economy Future",Building the Just Transition and Circular Economy Future,96b4b657d359d26180636f0da9ac680fe1b12ac52cb09840a424cae3566a40d7,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b491d5de74725d7dd79664f96cf215b859740b2eab4d5583e09390bd39d8506f,evidence:doi:10.1016/b978-0-12-821431-2.00032-9,30090903921-1,r_i,OCEANIC,O,Q_R_I_COMP_001,competence_demand,title,workforce_skill,Workforce skill signal,"Mentions of workforce, labour, employment, and human-capital dimensions.",workforce,Workforce skill signal evidenced in: Ocean observing requires a new blue economy workforce,Ocean observing requires a new blue economy workforce,48ea39950fca7888c41905e483c4a5310512622ce756960afe2965086c1435c1,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b4d429f0260f751e6c3d88220451717ad553d0729f2e387b4273aa9f600b0476,evidence:doi:10.1163/9789004711174_003,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_003,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",adaptation,"Sustainability, resilience, or adaptation skill evidenced in: The Challenge of Climate Change for Future Port Cities: Considering the Precautionary Principle in Adaptation to Sea-Level Rise",The Challenge of Climate Change for Future Port Cities: Considering the Precautionary Principle in Adaptation to Sea-Level Rise,7491e625c75121cb8c788135eee727ea26d25dfe811865b35511050f97d01b23,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b4d57d1b5c125f56844c35f0dd50dc1359ca3e345eab1fdcd93c8225348a3232,evidence:doi:10.1109/educon62633.2025.11016646,30090903921-1,maritime_defence,MARITIME,T,Q_MARITIME_DEFENCE_COMP_001,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",training,Education and training signal evidenced in: Towards the Design of Cyber Range Training Programs for Enhanced Preparedness: Investigating the Training Needs in Critical Infrastructures,Towards the Design of Cyber Range Training Programs for Enhanced Preparedness: Investigating the Training Needs in Critical Infrastructures,9a3cb92c9488599d7cf29bef1ac9e267de3123bb9cfdd75d3d149ca3e498f3d2,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b4d5bcabd294610eb927592a8d21217f03c123035ac1f68470f0a9da9ae50ee1,evidence:doi:10.61132/ijmicse.v3i1.374,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_002,emerging_demand,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",operations,Technical or engineering skill evidenced in: Climate Change Adaptation Frameworks for Port Infrastructure and Workforce Safety: Integrated Risk Management and Human Resource Resilience in Indonesian Maritime Operations,Climate Change Adaptation Frameworks for Port Infrastructure and Workforce Safety: Integrated Risk Management and Human Resource Resilience in Indonesian Maritime Operations,b5310c884ae7b29243be8de76288f21e3050e50cdc7bdc9d9a2e3a43e83c097a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b513bb28924b880bd42c2a778933db1ff2087045b94cf939780748628fe4ef98,evidence:doi:10.5220/0014602200005059,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_CORE_003,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,"Governance or policy skill evidenced in: The Impact of Equity Concentration on Corporate Performance under the Environmental, Social, Governance Framework: Based on A-Share Manufacturing Listed Companies","The Impact of Equity Concentration on Corporate Performance under the Environmental, Social, Governance Framework: Based on A-Share Manufacturing Listed Companies",d3bcb7bc159c793a4d30572966f47ac605143fbb0875f6467028bee87ff1631e,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b531cab1bef9d7bec45ca9f6f6538ee04b5eeb4e1032d2043ea1aefdaee36842,evidence:doi:10.20944/preprints202507.2034.v1,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_VAL_001,validation_eqf_translation,title,credential_translation_signal,Credential translation signal,"Micro-credentials, credential recognition, or cross-border translation.",micro-credential,Credential translation signal evidenced in: The Development Approach of Circular Bio-Economy Micro-Credential Programme in Higher Education Institution,The Development Approach of Circular Bio-Economy Micro-Credential Programme in Higher Education Institution,c715591d890c1c395ccf4c44784bef3546fc5b2282f61395dbb4d47fb893715b,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b53d3d8a11bcec75bf48917edc0adfa65cb00118929ab25edfea9190ae8f3c56,evidence:doi:10.4324/9781003262442-12,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_EMRG_001,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",resilient,"Sustainability, resilience, or adaptation skill evidenced in: Ensure a Just Transition by Creating Healthy, Safe, Just, and Equitable Climate-Resilient Local Physical/Built, Economic, and Ecological Conditions","Ensure a Just Transition by Creating Healthy, Safe, Just, and Equitable Climate-Resilient Local Physical/Built, Economic, and Ecological Conditions",95eeaf9af2014acfa578b0593daeac72f564377321433f43447c95577c5d4a5a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b5adaa54868aeba6dced879add3e4e95b5c22f0fd672592b3d7208917b38218b,evidence:doi:10.21776/ub.ecsofim.2025.013.01.04,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Event-Based Ecotourism Integrated with Digital Citizen Science Framework for Blue Carbon Ecosystem Management in Indonesia,Event-Based Ecotourism Integrated with Digital Citizen Science Framework for Blue Carbon Ecosystem Management in Indonesia,1242a60da36299a7b351a1720e60ce349e8639739b0854b57487d31d52283ac7,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b5dc1109849276ac93385a561416447dd5a142b2cee1547f30c0f7fffd2eda6e,evidence:doi:10.66314/ijepp.v4i1.209,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_COMP_002,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",education,Education and training signal evidenced in: Blended Learning Design and Green Shipping Technology Integration in Maritime Vocational Officer Education,Blended Learning Design and Green Shipping Technology Integration in Maritime Vocational Officer Education,5689a4b89991f0d2133c63ebaa4d174e461fc127fd5e2fe498682c9e57a23672,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b5fabb86dba45907401dafe34e5cb3512344002c83af0a6dd8ee30f53e61355d,evidence:doi:10.3389/fmars.2026.1741296,30090903921-1,r_i,OCEANIC,O,Q_R_I_CORE_003,core_sector,title,social_science_skill,Social-science or literacy skill,"Ocean literacy, blue citizenship, and social-science skill signals.",community,"Social-science or literacy skill evidenced in: Blue economy readiness and community engagement in Qatif city, Saudi Arabia","Blue economy readiness and community engagement in Qatif city, Saudi Arabia",c4961a065855768b2b555fe7f334e7741cb0c557d4f5bff1b3d6e2bdfa8e8e5f,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b61f9a0ca0064080abfd3eb1637b31773cd28913dd3ea82e9f2c755209945ab4,evidence:doi:10.52842/conf.sigradi.2024.2361,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_EMRG_002,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Integrating AI-SynBio-Digital Twin Futures in Coastal Urban Resilience,Integrating AI-SynBio-Digital Twin Futures in Coastal Urban Resilience,9a003c0f1f00d6090d000c707396a1b6adf73e4332305654058770cc2478c5ec,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b63c178f151d6d97bf1ffc14b37da83f9b6966787453c28269e8bad745ef279f,evidence:doi:10.1080/08920753.2021.1928454,30090903921-1,non_living_res,MARINE,M,Q_NON_LIVING_RES_CORE_002,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,Governance or policy skill evidenced in: Marine Fisheries Governance in China: Low-Efficacy Policies and Future Adjustments,Marine Fisheries Governance in China: Low-Efficacy Policies and Future Adjustments,ffee0c51dc5f2e0c9252804239076b4276fc868f4d1a8e63b0eff54cf36080a1,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b642ac0f2ed80df999c400eb5737ac97f260c51da0cd9a55f212ae6899316104,evidence:doi:10.1016/j.ocecoaman.2024.107128,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_EMRG_002,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Sustainable tourism, livelihood and coastal governance: Chilika lake, India","Sustainable tourism, livelihood and coastal governance: Chilika lake, India",b720aa2843ef58500866f863c6be35d54eafee23bfc912615e0d9570e44618b3,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b642c0d31933a919d1c8709a6334eb1c55789cd67fb9105a5579d5feba38be69,evidence:doi:10.21511/ppm.17(4).2019.06,30090903921-1,ship_repair,MARITIME,T,Q_SHIP_REPAIR_CORE_003,core_sector,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",ects,Learning outcome signal evidenced in: Maritime financial instability and supply chain management effects,Maritime financial instability and supply chain management effects,b4b182e78c74d2d7c3b11fe2cb27701185cb4f14848794a0274d5eed8741cebe,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b64c420f455850863386474fdea623b7947a06603f8e4bbc6c92c7e5fb940e99,evidence:doi:10.57096/return.v4i5.370,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_VAL_001,validation_eqf_translation,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",education,Education and training signal evidenced in: Mapping of Occupation on Operations Management Within The Indonesian Qualification Framework (IQF) to Close The Gap Between Industry Needs and Educational Outcomes,Mapping of Occupation on Operations Management Within The Indonesian Qualification Framework (IQF) to Close The Gap Between Industry Needs and Educational Outcomes,210db70f04740ba7a5b4c9175fc5a3b9bbce562397d7f642b6226d4088eb8bbc,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b680b977f75db2e2be5f69b3d78076ce6e5577d9a25d77b57a9e4dc739a2bc78,evidence:doi:10.1080/08920753.2019.1596675,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_CORE_001,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",stakeholder,Governance or policy skill evidenced in: Stakeholder Perspectives on the Value of Marine Spatial Planning Towards Advancing Offshore Wind in the U.S.,Stakeholder Perspectives on the Value of Marine Spatial Planning Towards Advancing Offshore Wind in the U.S.,0c7a58bbc123032c5683762ea3328fb150bd6306121e2f6cdaefec3810168713,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b6aba12381169f4105ca2de5a25adb8118e930805530a20a7d468c8063a18418,evidence:doi:10.1049/csy2.12110,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Digital twin‐based multi‐objective autonomous vehicle navigation approach as applied in infrastructure construction,Digital twin‐based multi‐objective autonomous vehicle navigation approach as applied in infrastructure construction,e60a485166e476e01913a404a4a0a54fc2a9799c5976f237547ed53ca1588713,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b7312f297307ccb355bfbfd64784c5c6f625e3309e074b6f92f784c0ffc5b63a,evidence:doi:10.1787/6e46e845-en,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_HYP_001,hypothesis_verification,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Strengthening the evidence base for a sustainable tourism future in Greece",Strengthening the evidence base for a sustainable tourism future in Greece,98cc87fe2af18ded0aa3099162fc7f06f903a8e2cef8ec70cd5e3ee4cf8ca390,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b79e68c911e1aa3f063aa7bdfe6dafc725010534ba702cd9796ee5366de6b9f8,evidence:doi:10.1016/j.cpes.2026.01.001,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_001,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Digital twin-based integrated modeling and maintenance framework in the power grid data center scenario,Digital twin-based integrated modeling and maintenance framework in the power grid data center scenario,70437e74d4f07e58b3b7d35da159aa1e72a8d15e4d0101527143c876dd2085cd,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b7fa528af9809417a75e113c9a6c9b42f40fdf2eb4badbde1df4633c480d518c,evidence:doi:10.1017/cft.2023.13.pr6,30090903921-1,non_living_res,MARINE,M,Q_NON_LIVING_RES_CORE_002,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainability,"Sustainability, resilience, or adaptation skill evidenced in: Author comment: The role of art in coastal and marine sustainability — R1/PR6",Author comment: The role of art in coastal and marine sustainability — R1/PR6,f81fb04a12709cbacc5f9c5295f6ba28990f56281fa9698e9863ed4628c7b2c6,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b80af543815b2acfebd2042c7657d72dd91b1611accaecef3fb222c87771773e,evidence:doi:10.1016/j.cliser.2026.100646,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_003,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",adaptation,"Sustainability, resilience, or adaptation skill evidenced in: Pulse farmers’ adaptation to climate-induced variability in coastal Bangladesh: Perceptions, strategies, and drivers","Pulse farmers’ adaptation to climate-induced variability in coastal Bangladesh: Perceptions, strategies, and drivers",9590d80dd7d48b9a89b52f84ca8a8a8fa2549bc426d51139dd4a666d8b0ebe8a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b813442f2c97962bfa9bb3d27fa305b6f36c15af938bffa588a5e4f0e193980d,evidence:doi:10.3389/fmars.2025.1683006,30090903921-1,r_i,OCEANIC,O,Q_R_I_CORE_003,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,Governance or policy skill evidenced in: Approaches to legal governance in constructing Nanhai National Marine Park,Approaches to legal governance in constructing Nanhai National Marine Park,bdb6ad6096e0956cc454e0f9ab2fb2b47b78dbaad40455e81e923edb50ef408a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b8196a6d9f09c48429caf5ecc36078e268f6709c587b8ff4ee9865dc58ae36e5,evidence:doi:10.1016/j.annals.2020.103025,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_CORE_001,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainability,"Sustainability, resilience, or adaptation skill evidenced in: Conceptualising overtourism: A sustainability approach",Conceptualising overtourism: A sustainability approach,548bd8155b71ffdc9650a9af2b668ad47fd2fa3dd2c1957e1b2686a4eeeb7701,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b85f4cef48ce1ce1e167082f5e40dc351f90c510745b84e09020f9a1e8992e18,evidence:doi:10.37547/ijp/volume06issue04-10,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_COMP_001,competence_demand,title,explicit_competence_demand,Explicit competence demand,"Direct mention of a competence, competency, or skill demand.",competence,Explicit competence demand evidenced in: Development of Professional Competences of Future Educators,Development of Professional Competences of Future Educators,a601fc1eb97a4c5f2aff631df19f2d52291d88c32a24dd22700ce805aa476532,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b886b98a084ac6d95476264691153eb948b4af15d812e659a051469a557b7165,evidence:doi:10.5220/0009413503270335,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_COMP_002,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",curriculum,Education and training signal evidenced in: Deterministic Factors Influencing Learners' Learning Behaviors and Outcomes by Applying Information Technology-assisted Music Curriculum,Deterministic Factors Influencing Learners' Learning Behaviors and Outcomes by Applying Information Technology-assisted Music Curriculum,a6e074775e799b2bb48a43cc87665d0c28d3350574a55b3d945f33e6ab32f67b,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b894780f719608ead3489b6f8a7205707a797c20a953d70a63cf529cedd5606f,evidence:doi:10.56726/irjmets81350,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_001,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",adaptive,"Sustainability, resilience, or adaptation skill evidenced in: Modeling Adaptive Cyber Fraud Patterns Using Causal Inference and Digital Twin Simulations in Critical Infrastructure Protection Systems.",Modeling Adaptive Cyber Fraud Patterns Using Causal Inference and Digital Twin Simulations in Critical Infrastructure Protection Systems.,f5526ef1acebc25e8a1e867e3678adb0a7dab184a79cf4663ec7936458744cf6,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b89d551757845933ee19997509bfeff4a0a434158f2b079d01736c07668f79b1,evidence:doi:10.1016/j.buildenv.2025.113151,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_CORE_003,core_sector,title,policy_regulation_skill,Policy or regulation skill,"Regulatory, legal, and compliance skill signals.",regulation,Policy or regulation skill evidenced in: Human response regulation in hot and humid environments with salt spray,Human response regulation in hot and humid environments with salt spray,39e2e029be665ff3c5a1e3a4f0aab22744e5cb51b6aabdc659864f8190146eea,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b8a045a52dc0c01d45d97c3c6828ae2626631cfc0eeb106f6ef7ff9d9659671f,evidence:doi:10.1007/s40152-020-00163-5,30090903921-1,blue_biotech,OCEANIC,O,Q_BLUE_BIOTECH_THY_001,theory_translation,title,policy_regulation_skill,Policy or regulation skill,"Regulatory, legal, and compliance skill signals.",legal,"Policy or regulation skill evidenced in: Regulating oceanic imaginaries: the legal construction of space, identities, relations and epistemological hierarchies within marine spatial planning","Regulating oceanic imaginaries: the legal construction of space, identities, relations and epistemological hierarchies within marine spatial planning",4bd87f87f46cc2c2fb734b9f1c1b019d4cf42a8f85aff32a5a9426fa653d1128,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b8cdaeac34ac101bea904ac74277c6468171f88bbb33c8195e8c37a771a46610,evidence:doi:10.4018/979-8-3373-2752-5.ch004,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_COMP_002,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",education,Education and training signal evidenced in: Leveraging Artificial Intelligence to Foster Personalized Learning Pathways in Higher Education,Leveraging Artificial Intelligence to Foster Personalized Learning Pathways in Higher Education,a1c1659cb9b0b72f1a907c6b762e32451fc81163d27312b58ba6fac7f994de45,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b8dba7eb40c592826c6873fd382e0966476a2398a659a3625a689e6bd2a8f886,evidence:doi:10.55248/gengpi.6.0325.12177,30090903921-1,non_living_res,MARINE,M,Q_NON_LIVING_RES_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: Autonomous Building Envelope Systems: AI-Driven Optimization for Climate-Adaptive Facades and Energy Efficiency,Autonomous Building Envelope Systems: AI-Driven Optimization for Climate-Adaptive Facades and Energy Efficiency,0dd6db2242f3150cebdf4f48470a8a5275caf5f36db9d94167da565e6901456f,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b920ae1f7104c7ac0033a577ec5897d9b18aad26cc73f7f434be0d6878ae3d23,evidence:doi:10.52449/soh23.51,30090903921-1,maritime_defence,MARITIME,T,Q_MARITIME_DEFENCE_COMP_001,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",training,Education and training signal evidenced in: Planning the process of training psychomotor skills in students of the faculty of security sciences within the professional-applied training,Planning the process of training psychomotor skills in students of the faculty of security sciences within the professional-applied training,bc275113106eae653f42b0ab02c597a56cfe364504484bbcc4b50bd82434c45f,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b94b90b17e1ead2168f899d0fb45eee293bf51061ed36bf2f20715d118037caa,evidence:doi:10.1109/isas59543.2023.10164352,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Hardware-in-the-loop and Digital Twin Enabled Autonomous Robotics-assisted Environment Inspection<sup>*</sup>,Hardware-in-the-loop and Digital Twin Enabled Autonomous Robotics-assisted Environment Inspection<sup>*</sup>,39fac0053ad4f8cbf7770f68ac723676c4bea6744062884b7bd7cc4d3335dbc9,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b95408037bb21f2d371f2378f3c7ffba4a8baaf6b1e9cd9dbcf72e4f28bb9b32,evidence:doi:10.4018/979-8-2600-1669-5.ch002,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_EMRG_001,emerging_demand,title,workforce_skill,Workforce skill signal,"Mentions of workforce, labour, employment, and human-capital dimensions.",workforce,Workforce skill signal evidenced in: Perceived AI-Driven Digital Twin Work Environments and Workforce Adaptation,Perceived AI-Driven Digital Twin Work Environments and Workforce Adaptation,ffd0ed7d208935d677b059d5df3af5b9af0ab728c176a2a03790e111e6caedce,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b95ec012b3ba427cabdf88a721662354fb3012874c7fa9d1ac69ff775d95c464,evidence:doi:10.1177/13548166231185897,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_CORE_003,core_sector,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",ects,Learning outcome signal evidenced in: Meeting externalities: The effects of educational training on support for tourism activities,Meeting externalities: The effects of educational training on support for tourism activities,1d64d52f19d6240d96541d7a8a471fca2208eaaf6e1b01c9a56a07b066a5b183,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b9657f99150132235d07e347edd5b6b780774958ddb479a934e477be7aa08d42,evidence:doi:10.1080/13563467.2021.1967909,30090903921-1,non_living_res,OCEANIC,O,Q_NON_LIVING_RES_EMRG_002,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",just transition,"Sustainability, resilience, or adaptation skill evidenced in: Zero carbon as economic restructuring: spatial divisions of labour and just transition",Zero carbon as economic restructuring: spatial divisions of labour and just transition,c17dea014e2110562d0ef4347914e5afbc5e6b8cf22e265e05beaaa8acaecfeb,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b97fe30552f197a3710ddbdd06a223f4493b2be1a99844acebac07751c15a884,evidence:doi:10.17770/etr2024vol4.8224,30090903921-1,maritime_defence,MARITIME,T,Q_MARITIME_DEFENCE_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",artificial intelligence,Digital or data skill evidenced in: Applying Artificial Intelligence for improving Situational awareness and Threat monitoring at sea as key factor for success in Naval operation,Applying Artificial Intelligence for improving Situational awareness and Threat monitoring at sea as key factor for success in Naval operation,952218949d03268be26fee005154469f209edad87c1bb25b357f7cf36dc7a1fb,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
