query_id,sector_slug,query_family,query_text,provider,provider_canonical,execution_status,returned_record_count,normalized_record_count,contributed_record_count,raw_record_count,accepted_record_count,excluded_outside_time_window_count,excluded_missing_year_count,from_year,to_year,declared_sort_strategy,sort_status,declared_sampling_mode,declared_pages,declared_rows_per_page,sampling_status,time_window_status,requested_constraint_filters,applied_constraint_filters,unsupported_constraint_filters,unapplied_constraint_filters,validity_warnings,errors,warnings
Q_NON_LIVING_RES_THY_001,non_living_res,theory_translation,non-living res. qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,crossref,crossref,completed,50,30,30,50,30,19,1,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_NON_LIVING_RES_THY_001,non_living_res,theory_translation,non-living res. qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""non"" AND ""living"" AND ""res."" AND ""qmbd"" AND ""axis"" AND ""translation"" AND ""marine"" AND ""maritime"" AND ""oceanic"" AND ""hydronization"" AND ""theory"" AND ""terms"" AND ""taxonomy"" AND ""mapping"")'; requested_count=50; applied_count=25"
Q_NON_LIVING_RES_VAL_001,non_living_res,validation_eqf_translation,seabed extraction EQF qualification framework micro-credential learning outcomes,crossref,crossref,completed,50,41,41,50,41,8,1,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.41 wait_seconds=1.41|Crossref retry terminal_status=success attempt=2
Q_NON_LIVING_RES_VAL_001,non_living_res,validation_eqf_translation,seabed extraction EQF qualification framework micro-credential learning outcomes,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""seabed"" AND ""extraction"" AND ""EQF"" AND ""qualification"" AND ""framework"" AND ""micro"" AND ""credential"" AND ""learning"" AND ""outcomes"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_COMP_001,port_activities,competence_demand,port worker workforce skills competences training professional development,crossref,crossref,completed,50,33,32,50,33,12,5,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_PORT_ACTIVITIES_COMP_001,port_activities,competence_demand,port worker workforce skills competences training professional development,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port"" AND ""worker"" AND ""workforce"" AND ""skills"" AND ""competences"" AND ""training"" AND ""professional"" AND ""development"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_COMP_002,port_activities,competence_demand,port operations education learning outcomes curriculum qualification,crossref,crossref,completed,50,22,22,50,22,22,6,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_PORT_ACTIVITIES_COMP_002,port_activities,competence_demand,port operations education learning outcomes curriculum qualification,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port"" AND ""operations"" AND ""education"" AND ""learning"" AND ""outcomes"" AND ""curriculum"" AND ""qualification"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_CORE_001,port_activities,core_sector,port governance maritime logistics sustainability,crossref,crossref,completed,50,28,28,50,28,22,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_PORT_ACTIVITIES_CORE_001,port_activities,core_sector,port governance maritime logistics sustainability,scopus,scopus,completed,25,25,25,25,25,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port"" AND ""governance"" AND ""maritime"" AND ""logistics"" AND ""sustainability"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_CORE_002,port_activities,core_sector,smart ports digital transformation port operations,crossref,crossref,completed,50,34,32,50,34,16,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.075 wait_seconds=1.075|Crossref retry terminal_status=success attempt=2
Q_PORT_ACTIVITIES_CORE_002,port_activities,core_sector,smart ports digital transformation port operations,scopus,scopus,completed,25,24,24,25,24,1,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""smart"" AND ""ports"" AND ""digital"" AND ""transformation"" AND ""port"" AND ""operations"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_CORE_003,port_activities,core_sector,port climate adaptation sea level rise flood risk,crossref,crossref,completed,50,27,26,50,27,15,8,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.465 wait_seconds=1.465|Crossref retry terminal_status=success attempt=2
Q_PORT_ACTIVITIES_CORE_003,port_activities,core_sector,port climate adaptation sea level rise flood risk,scopus,scopus,completed,24,13,13,24,13,11,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port"" AND ""climate"" AND ""adaptation"" AND ""sea"" AND ""level"" AND ""rise"" AND ""flood"" AND ""risk"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_EMRG_001,port_activities,emerging_demand,smart port AI digital twin autonomous systems resilience,crossref,crossref,completed,50,47,45,50,47,0,3,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.008 wait_seconds=1.008|Crossref retry terminal_status=success attempt=2
Q_PORT_ACTIVITIES_EMRG_001,port_activities,emerging_demand,smart port AI digital twin autonomous systems resilience,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""smart"" AND ""port"" AND ""AI"" AND ""digital"" AND ""twin"" AND ""autonomous"" AND ""systems"" AND ""resilience"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_EMRG_002,port_activities,emerging_demand,port-city climate adaptation just transition ocean literacy marine governance hydrosocial,crossref,crossref,completed,50,34,33,50,34,14,2,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.479 wait_seconds=1.479|Crossref retry terminal_status=success attempt=2
Q_PORT_ACTIVITIES_EMRG_002,port_activities,emerging_demand,port-city climate adaptation just transition ocean literacy marine governance hydrosocial,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port-city"" AND ""climate"" AND ""adaptation"" AND ""just"" AND ""transition"" AND ""ocean"" AND ""literacy"" AND ""marine"" AND ""governance"" AND ""hydrosocial"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_HYP_001,port_activities,hypothesis_verification,port activities maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,crossref,crossref,completed,50,30,25,50,30,11,9,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.406 wait_seconds=1.406|Crossref retry terminal_status=success attempt=2
Q_PORT_ACTIVITIES_HYP_001,port_activities,hypothesis_verification,port activities maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port"" AND ""activities"" AND ""maritimisation"" AND ""marinization"" AND ""oceanisation"" AND ""hydrosocial"" AND ""de-base-re"" AND ""hypothesis"" AND ""verification"" AND ""indicators"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_THY_001,port_activities,theory_translation,port activities qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,crossref,crossref,completed,50,22,21,50,22,20,8,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_PORT_ACTIVITIES_THY_001,port_activities,theory_translation,port activities qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port"" AND ""activities"" AND ""qmbd"" AND ""axis"" AND ""translation"" AND ""marine"" AND ""maritime"" AND ""oceanic"" AND ""hydronization"" AND ""theory"" AND ""terms"" AND ""taxonomy"" AND ""mapping"")'; requested_count=50; applied_count=25"
Q_PORT_ACTIVITIES_VAL_001,port_activities,validation_eqf_translation,port operations EQF qualification framework micro-credential learning outcomes,crossref,crossref,completed,50,41,41,50,41,7,2,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_PORT_ACTIVITIES_VAL_001,port_activities,validation_eqf_translation,port operations EQF qualification framework micro-credential learning outcomes,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""port"" AND ""operations"" AND ""EQF"" AND ""qualification"" AND ""framework"" AND ""micro"" AND ""credential"" AND ""learning"" AND ""outcomes"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_COMP_001,renewable_energy,competence_demand,offshore wind workforce skills competences training professional development,crossref,crossref,completed,50,35,34,50,35,11,4,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_COMP_001,renewable_energy,competence_demand,offshore wind workforce skills competences training professional development,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""offshore"" AND ""wind"" AND ""workforce"" AND ""skills"" AND ""competences"" AND ""training"" AND ""professional"" AND ""development"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_COMP_002,renewable_energy,competence_demand,ocean renewable energy education learning outcomes curriculum qualification,crossref,crossref,completed,50,11,11,50,11,36,3,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.29 wait_seconds=1.29|Crossref retry terminal_status=success attempt=2
Q_RENEWABLE_ENERGY_COMP_002,renewable_energy,competence_demand,ocean renewable energy education learning outcomes curriculum qualification,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ocean"" AND ""renewable"" AND ""energy"" AND ""education"" AND ""learning"" AND ""outcomes"" AND ""curriculum"" AND ""qualification"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_CORE_001,renewable_energy,core_sector,offshore wind energy marine spatial planning governance,crossref,crossref,completed,50,21,18,50,21,25,4,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_CORE_001,renewable_energy,core_sector,offshore wind energy marine spatial planning governance,scopus,scopus,completed,25,25,24,25,25,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""offshore"" AND ""wind"" AND ""energy"" AND ""marine"" AND ""spatial"" AND ""planning"" AND ""governance"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_CORE_002,renewable_energy,core_sector,ocean renewable energy governance sustainability,crossref,crossref,completed,50,27,27,50,27,21,2,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_CORE_002,renewable_energy,core_sector,ocean renewable energy governance sustainability,scopus,scopus,completed,25,23,22,25,23,2,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ocean"" AND ""renewable"" AND ""energy"" AND ""governance"" AND ""sustainability"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_CORE_003,renewable_energy,core_sector,tidal energy wave energy environmental impact,crossref,crossref,completed,50,14,14,50,14,8,28,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_CORE_003,renewable_energy,core_sector,tidal energy wave energy environmental impact,scopus,scopus,completed,25,25,25,25,25,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""tidal"" AND ""energy"" AND ""wave"" AND ""energy"" AND ""environmental"" AND ""impact"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_EMRG_001,renewable_energy,emerging_demand,offshore wind AI digital twin autonomous systems resilience,crossref,crossref,completed,50,47,45,50,47,0,3,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_EMRG_001,renewable_energy,emerging_demand,offshore wind AI digital twin autonomous systems resilience,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""offshore"" AND ""wind"" AND ""AI"" AND ""digital"" AND ""twin"" AND ""autonomous"" AND ""systems"" AND ""resilience"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_EMRG_002,renewable_energy,emerging_demand,offshore wind just transition climate adaptation marine governance safety,crossref,crossref,completed,50,33,29,50,33,10,7,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_EMRG_002,renewable_energy,emerging_demand,offshore wind just transition climate adaptation marine governance safety,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""offshore"" AND ""wind"" AND ""just"" AND ""transition"" AND ""climate"" AND ""adaptation"" AND ""marine"" AND ""governance"" AND ""safety"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_HYP_001,renewable_energy,hypothesis_verification,renewable energy maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,crossref,crossref,completed,50,19,19,50,19,24,7,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_HYP_001,renewable_energy,hypothesis_verification,renewable energy maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""renewable"" AND ""energy"" AND ""maritimisation"" AND ""marinization"" AND ""oceanisation"" AND ""hydrosocial"" AND ""de-base-re"" AND ""hypothesis"" AND ""verification"" AND ""indicators"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_THY_001,renewable_energy,theory_translation,renewable energy qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,crossref,crossref,completed,50,21,21,50,21,26,3,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.381 wait_seconds=1.381|Crossref retry terminal_status=success attempt=2
Q_RENEWABLE_ENERGY_THY_001,renewable_energy,theory_translation,renewable energy qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""renewable"" AND ""energy"" AND ""qmbd"" AND ""axis"" AND ""translation"" AND ""marine"" AND ""maritime"" AND ""oceanic"" AND ""hydronization"" AND ""theory"" AND ""terms"" AND ""taxonomy"" AND ""mapping"")'; requested_count=50; applied_count=25"
Q_RENEWABLE_ENERGY_VAL_001,renewable_energy,validation_eqf_translation,offshore renewable energy EQF qualification framework micro-credential learning outcomes,crossref,crossref,completed,50,31,30,50,31,15,4,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_RENEWABLE_ENERGY_VAL_001,renewable_energy,validation_eqf_translation,offshore renewable energy EQF qualification framework micro-credential learning outcomes,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""offshore"" AND ""renewable"" AND ""energy"" AND ""EQF"" AND ""qualification"" AND ""framework"" AND ""micro"" AND ""credential"" AND ""learning"" AND ""outcomes"")'; requested_count=50; applied_count=25"
Q_R_I_COMP_001,r_i,competence_demand,blue economy researcher workforce skills competences training professional development,crossref,crossref,completed,50,34,33,50,34,14,2,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_R_I_COMP_001,r_i,competence_demand,blue economy researcher workforce skills competences training professional development,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""blue"" AND ""economy"" AND ""researcher"" AND ""workforce"" AND ""skills"" AND ""competences"" AND ""training"" AND ""professional"" AND ""development"")'; requested_count=50; applied_count=25"
Q_R_I_COMP_002,r_i,competence_demand,ocean science education learning outcomes curriculum qualification,crossref,crossref,completed,50,26,26,50,26,21,3,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_R_I_COMP_002,r_i,competence_demand,ocean science education learning outcomes curriculum qualification,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ocean"" AND ""science"" AND ""education"" AND ""learning"" AND ""outcomes"" AND ""curriculum"" AND ""qualification"")'; requested_count=50; applied_count=25"
Q_R_I_CORE_001,r_i,core_sector,ocean observation marine monitoring data infrastructure,crossref,crossref,completed,50,26,26,50,26,16,8,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.028 wait_seconds=1.028|Crossref retry terminal_status=success attempt=2
Q_R_I_CORE_001,r_i,core_sector,ocean observation marine monitoring data infrastructure,scopus,scopus,completed,25,25,25,25,25,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ocean"" AND ""observation"" AND ""marine"" AND ""monitoring"" AND ""data"" AND ""infrastructure"")'; requested_count=50; applied_count=25"
Q_R_I_CORE_002,r_i,core_sector,ocean data governance FAIR CARE principles,crossref,crossref,completed,50,33,32,50,33,13,4,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.5 wait_seconds=1.5|Crossref retry terminal_status=success attempt=2
