record_pk,canonical_record_id,preferred_identifier,source_type_code,source_type_label,qmbd_axis_code,qmbd_axis_label,record_origin_code,record_origin_label,title,doi,source_id
record_pk_20ebb2b4f8a1e28f,10.47191/etj/v9i07.05,10.47191/etj/v9i07.05,1,literature_record,-98,Not extracted,3,LIVE_API,"Performance Evaluation of Fishery Logistics Systems at the Port of the Marine Toll Network Dobo Port, Maluku",10.47191/etj/v9i07.05,crossref:10.47191/etj/v9i07.05
record_pk_f302ca4c7983e7a4,10.47191/jefms/v8-i10-50,10.47191/jefms/v8-i10-50,1,literature_record,-98,Not extracted,3,LIVE_API,"The Impact of Environmental, Social, and Governance (ESG) Performance on Stock Returns: An Empirical Analysis",10.47191/jefms/v8-i10-50,crossref:10.47191/jefms/v8-i10-50
record_pk_2bec0897bd0cd218,10.47263/jrtm.05-01-06,10.47263/jrtm.05-01-06,1,literature_record,-98,Not extracted,3,LIVE_API,Environmental Analysis on Cruise Tourism: Case Study of Penang,10.47263/jrtm.05-01-06,crossref:10.47263/jrtm.05-01-06
record_pk_3177051b48996b22,10.47348/joga/2021/a3,10.47348/joga/2021/a3,1,literature_record,-98,Not extracted,3,LIVE_API,"The impact of marine spatial planning legislation on environmental authorisation, permit and licence requirements in Algoa Bay",10.47348/joga/2021/a3,crossref:10.47348/joga/2021/a3
record_pk_be695e5c994ed83b,10.47512/meujmaf.816402,10.47512/meujmaf.816402,1,literature_record,-98,Not extracted,3,LIVE_API,Multi-Period Mixed Integer Programming Model for Supply Chain Planning Under Safety Stock,10.47512/meujmaf.816402,crossref:10.47512/meujmaf.816402
record_pk_bde002d420a0d1a6,10.5004/dwt.2011.1764,10.5004/dwt.2011.1764,1,literature_record,-98,Not extracted,3,LIVE_API,Multi-criteria sustainability assessment of water desalination and energy systems — Kuwait case,10.5004/dwt.2011.1764,crossref:10.5004/dwt.2011.1764
record_pk_bec1096e21dde968,10.5004/dwt.2011.2342,10.5004/dwt.2011.2342,1,literature_record,-98,Not extracted,3,LIVE_API,Control and management of brine disposal for inland desalination plants,10.5004/dwt.2011.2342,crossref:10.5004/dwt.2011.2342
record_pk_69005aee41a82d6e,10.5004/dwt.2011.3140,10.5004/dwt.2011.3140,1,literature_record,-98,Not extracted,3,LIVE_API,The practice of engineering and the idea of justice: concepts and challenges illustrated by the development of membrane desalination,10.5004/dwt.2011.3140,crossref:10.5004/dwt.2011.3140
record_pk_4299e16f66058278,10.5004/dwt.2017.20491,10.5004/dwt.2017.20491,1,literature_record,-98,Not extracted,3,LIVE_API,Water–energy nexus and the Arab Gulf countries case,10.5004/dwt.2017.20491,crossref:10.5004/dwt.2017.20491
record_pk_72936d40ef2920be,10.5004/dwt.2017.20631,10.5004/dwt.2017.20631,1,literature_record,-98,Not extracted,3,LIVE_API,Water – energy nexus: case study of Rwanda,10.5004/dwt.2017.20631,crossref:10.5004/dwt.2017.20631
record_pk_b0c027f14af4c9c1,10.5004/dwt.2018.22950,10.5004/dwt.2018.22950,1,literature_record,-98,Not extracted,3,LIVE_API,The nexus approach to water–energy–food security: an option for adaptation to climate change in Algeria,10.5004/dwt.2018.22950,crossref:10.5004/dwt.2018.22950
record_pk_1f9e524995bb3ed0,10.5004/dwt.2019.24806,10.5004/dwt.2019.24806,1,literature_record,-98,Not extracted,3,LIVE_API,Special issue on the 3rd EWaS International Conference on “Insights on the Water-Energy-Food Nexus”: Editorial,10.5004/dwt.2019.24806,crossref:10.5004/dwt.2019.24806
record_pk_9bcd9250c0eda263,10.5004/dwt.2021.27106,10.5004/dwt.2021.27106,1,literature_record,-98,Not extracted,3,LIVE_API,Water transfer projects and “Water-Energy-Food Nexus” governance from the perspective of game theory,10.5004/dwt.2021.27106,crossref:10.5004/dwt.2021.27106
record_pk_f9e5700fa936783f,10.5004/dwt.2022.28193,10.5004/dwt.2022.28193,1,literature_record,-98,Not extracted,3,LIVE_API,Hybrid desalination technologies for sustainable water-energy nexus: innovation in integrated membrane module development,10.5004/dwt.2022.28193,crossref:10.5004/dwt.2022.28193
record_pk_02344707b4923326,10.5004/dwt.2022.28538,10.5004/dwt.2022.28538,1,literature_record,-98,Not extracted,3,LIVE_API,Role of desalination technologies and water reuse in Water-Energy-Food nexus: an opportunity for Algeria,10.5004/dwt.2022.28538,crossref:10.5004/dwt.2022.28538
record_pk_97ea3d6843da85a0,10.5004/dwt.2022.28558,10.5004/dwt.2022.28558,1,literature_record,-98,Not extracted,3,LIVE_API,Environmental impact of Laayoune plant’s desalination and brine management: challenges and mitigation measures,10.5004/dwt.2022.28558,crossref:10.5004/dwt.2022.28558
record_pk_b59705fcf8ba92c0,10.5004/dwt.2022.28576,10.5004/dwt.2022.28576,1,literature_record,-98,Not extracted,3,LIVE_API,Design of marine outfalls for reducing environmental impact of brine,10.5004/dwt.2022.28576,crossref:10.5004/dwt.2022.28576
record_pk_2b9f4a6cfeb5092e,10.5040/9781509927791.ch-014,10.5040/9781509927791.ch-014,1,literature_record,-98,Not extracted,3,LIVE_API,Enforcement of Existing IMO Regulations,10.5040/9781509927791.ch-014,crossref:10.5040/9781509927791.ch-014
record_pk_25f16e9b1365554e,10.5040/9781509967957.ch-001,10.5040/9781509967957.ch-001,1,literature_record,-98,Not extracted,3,LIVE_API,Contract Governance and Sustainable Shipping,10.5040/9781509967957.ch-001,crossref:10.5040/9781509967957.ch-001
record_pk_5915ca6ca4f02215,10.5040/9781509968305.ch-005,10.5040/9781509968305.ch-005,1,literature_record,-98,Not extracted,3,LIVE_API,"Digital Sequence Information: Possible Implications for the Law on Access to Genetic Resources and Benefit Sharing from their Utilisation, with Special Emphasis on Marine Genetic Resources in Areas Beyond National Jurisdiction",10.5040/9781509968305.ch-005,crossref:10.5040/9781509968305.ch-005
record_pk_58998979402c7991,10.5040/9781526505408.chapter-019,10.5040/9781526505408.chapter-019,1,literature_record,-98,Not extracted,3,LIVE_API,Regulation 4.3: Health and Safety Protection and Accident Prevention,10.5040/9781526505408.chapter-019,crossref:10.5040/9781526505408.chapter-019
record_pk_87519430bf5ffb82,10.5040/9781978738348.ch-011,10.5040/9781978738348.ch-011,1,literature_record,-98,Not extracted,3,LIVE_API,Environmental Crises And Hydrosocial Networks,10.5040/9781978738348.ch-011,crossref:10.5040/9781978738348.ch-011
record_pk_abb4aae7fb9ba5b4,10.5040/9798881813840.ch-7,10.5040/9798881813840.ch-7,1,literature_record,-98,Not extracted,3,LIVE_API,Non-military Naval Operations,10.5040/9798881813840.ch-7,crossref:10.5040/9798881813840.ch-7
record_pk_2e356c0e12feabed,10.5040/9798881887759.ch-10,10.5040/9798881887759.ch-10,1,literature_record,-98,Not extracted,3,LIVE_API,Change among the Wannilaeto of Sri Lanka,10.5040/9798881887759.ch-10,crossref:10.5040/9798881887759.ch-10
record_pk_af5f1d3efba7e07d,10.5089/9798229014304.018.a001,10.5089/9798229014304.018.a001,1,literature_record,-98,Not extracted,3,LIVE_API,Climate Change and Sea Level Rise: Fiji,10.5089/9798229014304.018.a001,crossref:10.5089/9798229014304.018.a001
record_pk_69329684d689c347,10.5089/9798229034920.018.a001,10.5089/9798229034920.018.a001,1,literature_record,-98,Not extracted,3,LIVE_API,Sea-Level Rise and Climate Adaptation in Aruba,10.5089/9798229034920.018.a001,crossref:10.5089/9798229034920.018.a001
record_pk_e018c775ce0bd91c,10.51578/j.sitektransmar.v6i1.82,10.51578/j.sitektransmar.v6i1.82,1,literature_record,-98,Not extracted,3,LIVE_API,The Readiness Of Shipping Companies In Tegal Region To Implement IMO Regulations In The Field Of Marine Pollution Prevention,10.51578/j.sitektransmar.v6i1.82,crossref:10.51578/j.sitektransmar.v6i1.82
record_pk_e6661153392cda0d,10.51584/ijrias.2025.101100021,10.51584/ijrias.2025.101100021,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Revolution and the Emerging Blue Economy in Telangana Evaluating Policy Outcomes and Institutional Effectiveness,10.51584/ijrias.2025.101100021,crossref:10.51584/ijrias.2025.101100021
record_pk_fc389bcd00984928,10.5194/egusphere-2024-2910,10.5194/egusphere-2024-2910,1,literature_record,-98,Not extracted,3,LIVE_API,"Flood exposure in Rotterdam’s unembanked areas from 1970 to 2150: sensitivities to urban development, sea level rise and adaptation",10.5194/egusphere-2024-2910,crossref:10.5194/egusphere-2024-2910
record_pk_fc035560fb55d848,10.5194/egusphere-2026-81-cc1,10.5194/egusphere-2026-81-cc1,1,literature_record,-98,Not extracted,3,LIVE_API,Comparison with effect of IMO 2020 regulations,10.5194/egusphere-2026-81-cc1,crossref:10.5194/egusphere-2026-81-cc1
record_pk_2f19576e93fb81d7,10.5194/egusphere-egu2020-19378,10.5194/egusphere-egu2020-19378,1,literature_record,-98,Not extracted,3,LIVE_API,Using subsidence scenarios to assess flood risk to delta cities under future sea level rise.,10.5194/egusphere-egu2020-19378,crossref:10.5194/egusphere-egu2020-19378
record_pk_bd5b51f78b0307aa,10.5194/egusphere-egu2020-19468,10.5194/egusphere-egu2020-19468,1,literature_record,-98,Not extracted,3,LIVE_API,Monitoring marine heatwaves in CMEMS ocean analysis systems,10.5194/egusphere-egu2020-19468,crossref:10.5194/egusphere-egu2020-19468
record_pk_b1a39e8ca26c1f93,10.5194/egusphere-egu2020-20337,10.5194/egusphere-egu2020-20337,1,literature_record,-98,Not extracted,3,LIVE_API,"Enhancing SeaDataNet e-infrastructure for ocean and marine data, new opportunities and challenges to foster data re-use",10.5194/egusphere-egu2020-20337,crossref:10.5194/egusphere-egu2020-20337
record_pk_2ff7b6534d507606,10.5194/egusphere-egu2020-4698,10.5194/egusphere-egu2020-4698,1,literature_record,-98,Not extracted,3,LIVE_API,Water Energy Nexus as Manifested in Desalination based Water Sector: the case of Israel,10.5194/egusphere-egu2020-4698,crossref:10.5194/egusphere-egu2020-4698
record_pk_f1dc9567d46619d7,10.5194/egusphere-egu22-6617,10.5194/egusphere-egu22-6617,1,literature_record,-98,Not extracted,3,LIVE_API,Implications of subsidence for coastal flood risk and adaptation in China,10.5194/egusphere-egu22-6617,crossref:10.5194/egusphere-egu22-6617
record_pk_c1c320b087d16f8c,10.5194/egusphere-egu24-4054,10.5194/egusphere-egu24-4054,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Blue economy monitoring, evaluation and learning: Can geosciences help inserting social justice notions into Blue Econom",,10.5194/egusphere-egu24-4054
record_pk_0353ab7de78a79bd,10.5194/egusphere-egu24-6989,10.5194/egusphere-egu24-6989,1,literature_record,-98,Not extracted,3,LIVE_API,Advancing Corporate Governance through SBSC: Navigating Compliance with IFRS S2 in Port Logistics,10.5194/egusphere-egu24-6989,crossref:10.5194/egusphere-egu24-6989
record_pk_0a5e8c215706b911,10.5194/egusphere-egu25-4997,10.5194/egusphere-egu25-4997,1,literature_record,-98,Not extracted,3,LIVE_API,"SeaDataNet, panEuropean infrastructure for marine and ocean data management and its relations with EMODnet, Blue-Cloud2026, and DTO",10.5194/egusphere-egu25-4997,crossref:10.5194/egusphere-egu25-4997
record_pk_e7bc387095badf02,10.5194/egusphere-egu26-21082,10.5194/egusphere-egu26-21082,1,literature_record,-98,Not extracted,3,LIVE_API,Probabilistic Retreat and Population Risk in Subsiding Bangkok: Multi-Scenario Sea-Level Rise and Flood Modeling,10.5194/egusphere-egu26-21082,crossref:10.5194/egusphere-egu26-21082
record_pk_6efdc4651a1368bc,10.5194/egusphere-egu26-21518,10.5194/egusphere-egu26-21518,1,literature_record,-98,Not extracted,3,LIVE_API,Utilizing DAS data in Earth Observation and Marine Traffic Monitoring,10.5194/egusphere-egu26-21518,crossref:10.5194/egusphere-egu26-21518
record_pk_646e4d19274fa318,10.5194/egusphere-egu26-2309,10.5194/egusphere-egu26-2309,1,literature_record,-98,Not extracted,3,LIVE_API,Coastal DIAMONDS (Danish IntegrAted Marine ObservatioN &amp; Data System). Integrating real time data to strengthen monitoring capabilities in Danish marine waters,10.5194/egusphere-egu26-2309,crossref:10.5194/egusphere-egu26-2309
record_pk_a4842ef0352efb8c,10.5194/iahs2022-246,10.5194/iahs2022-246,1,literature_record,-98,Not extracted,3,LIVE_API,Towards nature-based and hybrid adaptation to coastal flood risk: a global perspective,10.5194/iahs2022-246,crossref:10.5194/iahs2022-246
record_pk_aa083fe2af46b674,10.5194/nhess-2018-169,10.5194/nhess-2018-169,1,literature_record,-98,Not extracted,3,LIVE_API,Flood risk assessment due to cyclone induced dike breaching on coastal areas of Bangladesh,10.5194/nhess-2018-169,crossref:10.5194/nhess-2018-169
record_pk_4061e70d781b14e1,10.5194/nhess-2019-330,10.5194/nhess-2019-330,1,literature_record,-98,Not extracted,3,LIVE_API,Global scale benefit-cost analysis of coastal flood adaptation to different flood risk drivers,10.5194/nhess-2019-330,crossref:10.5194/nhess-2019-330
record_pk_f8953c7980389bdc,10.5194/oos2025-1204,10.5194/oos2025-1204,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Integrated ocean observing and data governance: Rethinking the Blue Economy: Integrating Social Science for Equitable,,10.5194/oos2025-1204
record_pk_f288d738aa884399,10.5194/oos2025-1237,10.5194/oos2025-1237,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Social-ecological resilience of coastal communities: Tangaroa Ararau: Reimagining Ocean Governance by Integrating Indigenou,,10.5194/oos2025-1237
record_pk_050ffc5f8ce2d8c4,10.5194/oos2025-1394,10.5194/oos2025-1394,1,literature_record,1,Marine,2,STATIC_LITERATURE,Blue carbon accounting and ecosystem services: Closing the Ocean Science Gap: Empowering Africa towards Ocean Innovat,,10.5194/oos2025-1394
record_pk_877fd7c9c4719f8d,10.5194/oos2025-1591,10.5194/oos2025-1591,1,literature_record,-98,Not extracted,3,LIVE_API,The Role of Marine Protected Areas In Sustainable Fisheries Development In Vietnam,10.5194/oos2025-1591,crossref:10.5194/oos2025-1591
record_pk_567e21e5262d212f,10.5194/oos2025-16,10.5194/oos2025-16,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Post-colonial perspectives in maritime sociology: Promoting Blue Resilience: Knowledge Systems Integration, Maritime Her",,10.5194/oos2025-16
record_pk_4a499a0fd30a312e,10.5194/oos2025-319,10.5194/oos2025-319,1,literature_record,1,Marine,2,STATIC_LITERATURE,Marine biodiversity monitoring and assessment: Inquiry into the Potential of Stakeholder-Driven Sustainable Blue Econ,,10.5194/oos2025-319
record_pk_121681dadac04fcf,10.5194/oos2025-348,10.5194/oos2025-348,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Equitable benefit-sharing in ocean resource governance: Co-creating a just and inclusive blue economy: an analysis of ocean ju,,10.5194/oos2025-348
record_pk_5ced180eccb999d9,10.5194/oos2025-362,10.5194/oos2025-362,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Knowledge transfer between science and ocean policy: Addressing Challenges and Seizing Opportunities for Ocean Social Scien,,10.5194/oos2025-362
record_pk_e5d2bd3b199c9e8d,10.5194/oos2025-363,10.5194/oos2025-363,1,literature_record,-98,Not extracted,3,LIVE_API,From Ocean Observation to Socio-Economic Benefits: Mapping the Value Chains of Open Marine Data,10.5194/oos2025-363,crossref:10.5194/oos2025-363
record_pk_5c67ceec4f99e636,10.5194/oos2025-590,10.5194/oos2025-590,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Hydrosocial literacy and ocean citizenship: Aligning the social sciences with the deep ocean: developments and def,,10.5194/oos2025-590
record_pk_791a9785897778ed,10.5194/oos2025-687,10.5194/oos2025-687,1,literature_record,1,Marine,2,STATIC_LITERATURE,Cumulative impacts on marine ecosystems: Integrating Social-Environmental Systems in Coastal Well-being Assessm,,10.5194/oos2025-687
record_pk_463402472b5cc627,10.5194/oos2025-754,10.5194/oos2025-754,1,literature_record,-98,Not extracted,3,LIVE_API,The French public debates on maritime spatial planning: an innovative public consultation to disseminate knowledge on offshore wind energy and marine biodiversity?,10.5194/oos2025-754,crossref:10.5194/oos2025-754
record_pk_2bea0046c4774a05,10.5194/oos2025-842,10.5194/oos2025-842,1,literature_record,-98,Not extracted,3,LIVE_API,Harnessing Open Ocean Data for Global Solutions: Empowering International Collaboration Through FAIR and CARE Principles,10.5194/oos2025-842,crossref:10.5194/oos2025-842
record_pk_a196f2d184fc87fd,10.5194/oos2025-922,10.5194/oos2025-922,1,literature_record,-98,Not extracted,3,LIVE_API,"Marine Genetic Resources under BBNJ Agreement: interactions with TRIPS, CBD and GRATK and the challenges for effective implementation of benefit sharing.",10.5194/oos2025-922,crossref:10.5194/oos2025-922
record_pk_65160dd0ded868f4,10.5194/oos2025-934,10.5194/oos2025-934,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Transdisciplinary ocean research co-production: Blue Economy in the face of Climate Change: Insights from resource ava,,10.5194/oos2025-934
record_pk_9bdf5348a915daa1,10.5194/oos2025-939,10.5194/oos2025-939,1,literature_record,-98,Not extracted,3,LIVE_API,iPlaces: Operationalizing FAIR and CARE Data Principles in coastal communities worldwide,10.5194/oos2025-939,crossref:10.5194/oos2025-939
record_pk_37733c3600b67061,10.5194/os-18-143-2022,10.5194/os-18-143-2022,1,literature_record,-98,Not extracted,3,LIVE_API,Wind-driven upwelling and surface nutrient delivery in a semi-enclosed coastal sea,10.5194/os-18-143-2022,crossref:10.5194/os-18-143-2022
record_pk_0a31cf9e6b1e6fde,10.51952/9781529250046.ch002,10.51952/9781529250046.ch002,1,literature_record,-98,Not extracted,3,LIVE_API,Adaptation: Heatwaves and Sea Level Rise,10.51952/9781529250046.ch002,crossref:10.51952/9781529250046.ch002
record_pk_20b7a10fca2b6bbb,10.5204/thesis.eprints.266090,10.5204/thesis.eprints.266090,1,literature_record,-98,Not extracted,3,LIVE_API,Coordinating Innovation Systems in the Circular Bioeconomy Transition: Multiscalar Governance for High-Value Bioproducts From Horticultural Losses in Australia,10.5204/thesis.eprints.266090,crossref:10.5204/thesis.eprints.266090
record_pk_c0fc0b093ef1c19e,10.5220/0008653801760183,10.5220/0008653801760183,1,literature_record,-98,Not extracted,3,LIVE_API,"Sustainability Analysis of Coastal Eco-tourism Management of Bawean Island, East Java",10.5220/0008653801760183,crossref:10.5220/0008653801760183
record_pk_364e3e63836323dc,10.5220/0011272100003271,10.5220/0011272100003271,1,literature_record,-98,Not extracted,3,LIVE_API,A Digital Twin Setup for Safety-aware Optimization of a Cyber-physical System,10.5220/0011272100003271,crossref:10.5220/0011272100003271
record_pk_22ce5cc426517235,10.5220/0014602200005059,10.5220/0014602200005059,1,literature_record,-98,Not extracted,3,LIVE_API,"The Impact of Equity Concentration on Corporate Performance under the Environmental, Social, Governance Framework: Based on A-Share Manufacturing Listed Companies",10.5220/0014602200005059,crossref:10.5220/0014602200005059
record_pk_c98795cfabd2e74d,10.5220/0014889300005059,10.5220/0014889300005059,1,literature_record,-98,Not extracted,3,LIVE_API,"Supply Chain Risk: Environmental, Social and Governance Three-Dimensional Impact and Challenges",10.5220/0014889300005059,crossref:10.5220/0014889300005059
record_pk_372ece79caa306ec,10.52227/26565.2023,10.52227/26565.2023,1,literature_record,-98,Not extracted,3,LIVE_API,Climate risks in the commercial mortgage portfolios of life insurers: A focus on sea level rise and flood risks,10.52227/26565.2023,crossref:10.52227/26565.2023
record_pk_c8f3da56fdcad9ef,10.52399/001c.138720,10.52399/001c.138720,1,literature_record,-98,Not extracted,3,LIVE_API,On the Transposition of FAIR Data Principles to Financial Services: An Adapted FAAIR Guideline,10.52399/001c.138720,crossref:10.52399/001c.138720
record_pk_15eeb6f9c3baac61,10.5256/f1000research.194303.r455641,10.5256/f1000research.194303.r455641,1,literature_record,-98,Not extracted,3,LIVE_API,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 1 approved with reservations],10.5256/f1000research.194303.r455641,crossref:10.5256/f1000research.194303.r455641
record_pk_92386539feb2b982,10.5256/f1000research.194303.r460975,10.5256/f1000research.194303.r460975,1,literature_record,-98,Not extracted,3,LIVE_API,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 2 approved with reservations],10.5256/f1000research.194303.r460975,crossref:10.5256/f1000research.194303.r460975
record_pk_ee5e3b11ffe58fc3,10.5256/f1000research.197091.r467159,10.5256/f1000research.197091.r467159,1,literature_record,-98,Not extracted,3,LIVE_API,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 1 approved with reservations]",10.5256/f1000research.197091.r467159,crossref:10.5256/f1000research.197091.r467159
record_pk_63cc717a451aa89e,10.5256/f1000research.197091.r467160,10.5256/f1000research.197091.r467160,1,literature_record,-98,Not extracted,3,LIVE_API,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 2 approved, 1 approved with reservations]",10.5256/f1000research.197091.r467160,crossref:10.5256/f1000research.197091.r467160
record_pk_fbe1ff8da7e87cdb,10.5256/f1000research.197091.r467632,10.5256/f1000research.197091.r467632,1,literature_record,-98,Not extracted,3,LIVE_API,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 2 approved with reservations]",10.5256/f1000research.197091.r467632,crossref:10.5256/f1000research.197091.r467632
record_pk_c596bbfcec562948,10.5256/f1000research.198827.r480269,10.5256/f1000research.198827.r480269,1,literature_record,-98,Not extracted,3,LIVE_API,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 3; peer review: 3 approved],10.5256/f1000research.198827.r480269,crossref:10.5256/f1000research.198827.r480269
record_pk_7f27757f8ddb5cd0,10.5281/zenodo.8242209,10.5281/zenodo.8242209,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Socio-technical transitions in shipping: Marine Sociology: Towards a Sustainable Future,,10.5281/zenodo.8242209
record_pk_98f159d66b7debac,10.52970/grmapb.v5i1.828,10.52970/grmapb.v5i1.828,1,literature_record,-98,Not extracted,3,LIVE_API,"The Influence of Words of Mouth, Company Credibility, and Price on the Decision to Purchase Ship Repair Services from Shipyard Companies",10.52970/grmapb.v5i1.828,crossref:10.52970/grmapb.v5i1.828
record_pk_2c08f652a2fd841b,10.53347/rid-81680,10.53347/rid-81680,1,literature_record,-98,Not extracted,3,LIVE_API,Findable accessible interoperable reusable data principles (FAIR),10.53347/rid-81680,crossref:10.53347/rid-81680
record_pk_e6754f34b7415749,10.5353/th_b5325146,10.5353/th_b5325146,1,literature_record,-98,Not extracted,3,LIVE_API,"Wanqingsha : agriculture, urbanization, sea level rise : climate change adaptation in estuarine urbanizing area",10.5353/th_b5325146,crossref:10.5353/th_b5325146
record_pk_7c662241a1c9dcfb,10.5367/000000008785633613,10.5367/000000008785633613,1,literature_record,-98,Not extracted,3,LIVE_API,Taxing Cruise Tourism: Alaska's Head Tax on Cruise Ship Passengers,10.5367/000000008785633613,crossref:10.5367/000000008785633613
record_pk_134f2aa2ea140dd1,10.53955/jhcls.v3i3.159,10.53955/jhcls.v3i3.159,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Indigenous and traditional fishing rights advocacy: A Social Justice Legitimacy to Protect Coastal Residents,,10.53955/jhcls.v3i3.159
record_pk_c72baedd0df4c897,10.53955/jsderi.v2i1.23,10.53955/jsderi.v2i1.23,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Community participation in marine spatial planning: Strengthening Blue Economy Policy to Achieve Sustainable Fisheries,,10.53955/jsderi.v2i1.23
record_pk_4b59ab66277701e2,10.53963/pjmr.2021.006.3,10.53963/pjmr.2021.006.3,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Open science and FAIR data in blue economy: Exploring the role of Blue Economy in sustainable development: A persp,,10.53963/pjmr.2021.006.3
record_pk_abad39dfc7a77257,10.54377/ed5a-5a0e,10.54377/ed5a-5a0e,1,literature_record,-98,Not extracted,3,LIVE_API,Deep impact: ocean seabed mining,10.54377/ed5a-5a0e,crossref:10.54377/ed5a-5a0e
record_pk_741e6a12257f831e,10.54394/ehuz5570,10.54394/ehuz5570,1,literature_record,-98,Not extracted,3,LIVE_API,Compendium of maritime labour instruments,10.54394/ehuz5570,crossref:10.54394/ehuz5570
record_pk_4240e59e2cf2281e,10.5463/thesis.705,10.5463/thesis.705,1,literature_record,-98,Not extracted,3,LIVE_API,Floods of movement,10.5463/thesis.705,crossref:10.5463/thesis.705
record_pk_4f4bbb8111d51784,10.54992/7samudra.v4i2.70,10.54992/7samudra.v4i2.70,1,literature_record,-98,Not extracted,3,LIVE_API,PENERAPAN SHIP MAINTENANCE SYSTEM (SMS) APPLICATION OF THE SHIP MAINTENANCE SYSTEM (SMS),10.54992/7samudra.v4i2.70,crossref:10.54992/7samudra.v4i2.70
record_pk_a1e3c4ee44f00197,10.55228/jtst.14(3).14-24,10.55228/jtst.14(3).14-24,1,literature_record,-98,Not extracted,3,LIVE_API,Evaluating Factors Affecting Digital Transformation Towards Smart Port in Hai Phong Using CFPR,10.55228/jtst.14(3).14-24,crossref:10.55228/jtst.14(3).14-24
record_pk_3745ea09b389f293,10.5530/gjpb,10.5530/gjpb,1,literature_record,-98,Not extracted,3,LIVE_API,German Journal of Pharmaceuticals and Biomaterials,10.5530/gjpb,crossref:10.5530/gjpb
record_pk_b1edca9fb9aef894,10.55463/hkjss.issn.1021-3619.66.9,10.55463/hkjss.issn.1021-3619.66.9,1,literature_record,-98,Not extracted,3,LIVE_API,"Integrating Technology, Sustainability, and the Blue Economy to Strengthen Maritime Security and Climate Resilience under Oman’s Vision 2040",10.55463/hkjss.issn.1021-3619.66.9,crossref:10.55463/hkjss.issn.1021-3619.66.9
record_pk_36c01ccb166080dc,10.55549/epstem.1152,10.55549/epstem.1152,1,literature_record,-98,Not extracted,3,LIVE_API,Cutting-edge Global Technologies for Extraction and Processing of Critical and Strategic Raw Materials: A Review,10.55549/epstem.1152,crossref:10.55549/epstem.1152
record_pk_71004eaaa9a4b00b,10.55549/epstem.1153,10.55549/epstem.1153,1,literature_record,-98,Not extracted,3,LIVE_API,Innovative Technologies for Waste Reduction in the Extraction and Processing of Critical Raw Materials,10.55549/epstem.1153,crossref:10.55549/epstem.1153
record_pk_7e20fb75c3af7eb3,10.5592/co/cetra.2026.1999,10.5592/co/cetra.2026.1999,1,literature_record,-98,Not extracted,3,LIVE_API,Digital Twin of Zagreb Airport Infrastructure Using Unmanned Aerial Systems,10.5592/co/cetra.2026.1999,crossref:10.5592/co/cetra.2026.1999
record_pk_5e61d9241c39c776,10.5593/sgem2017h/33/s12.012,10.5593/sgem2017h/33/s12.012,1,literature_record,-98,Not extracted,3,LIVE_API,BEACH MARINE LITTER MONITORING: CITIZEN SCIENCE DATA SERIES FOR COASTAL MONITORING DEVELOPMENT AND GOVERNANCE IN LATVIA,10.5593/sgem2017h/33/s12.012,crossref:10.5593/sgem2017h/33/s12.012
record_pk_4006f99d45b94ea6,10.5593/sgem2017h/33/s14.071,10.5593/sgem2017h/33/s14.071,1,literature_record,-98,Not extracted,3,LIVE_API,"GEOSPATIAL MONITORING OF GREEN INFRASTRUCTURE � CASE STUDY ZAGREB, CROATIA",10.5593/sgem2017h/33/s14.071,crossref:10.5593/sgem2017h/33/s14.071
record_pk_a15fed2ab74f8d30,10.55981/jtl.2024.5778,10.55981/jtl.2024.5778,1,literature_record,1,Marine,2,STATIC_LITERATURE,Deep-sea ecology and environmental safeguarding: S-BESE: Strategy for Improving the Quality of Life for Coastal Area Co,,10.55981/jtl.2024.5778
